ticket_id,timestamp,equipment_id,product_type,risk_tier,health_score,failure_probability_pct,anomaly_score_pct,diagnosed_failure_mode,root_cause_explanation,recommended_action,urgency_level
TICK-02102,2026-01-03 21:25:00,L51344,L,CRITICAL,0.3,99.7,19.1,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.40K (limit < 8.6K) combined with low fan/spindle speed (1346 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02103,2026-01-03 21:31:00,M19030,M,CRITICAL,0.5,99.5,22.2,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.40K (limit < 8.6K) combined with low fan/spindle speed (1355 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02104,2026-01-03 21:32:00,M19031,M,WATCH,62.6,0.4,44.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02105,2026-01-03 21:33:00,L51352,L,WATCH,74.6,25.0,29.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02106,2026-01-03 21:34:00,M19033,M,CRITICAL,0.4,99.6,19.2,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.40K (limit < 8.6K) combined with low fan/spindle speed (1346 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02107,2026-01-03 21:40:00,L51359,L,CRITICAL,0.4,99.6,21.3,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.50K (limit < 8.6K) combined with low fan/spindle speed (1349 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02108,2026-01-03 21:43:00,L51362,L,CRITICAL,0.4,99.6,36.6,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.30K (limit < 8.6K) combined with low fan/spindle speed (1362 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02109,2026-01-03 21:44:00,L51363,L,WATCH,73.9,3.3,30.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02110,2026-01-03 21:45:00,L51364,L,CRITICAL,0.4,99.6,45.6,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.40K (limit < 8.6K) combined with low fan/spindle speed (1334 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02111,2026-01-03 21:46:00,L51365,L,CRITICAL,0.4,99.6,35.4,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.40K (limit < 8.6K) combined with low fan/spindle speed (1348 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02112,2026-01-03 21:50:00,L51369,L,WATCH,73.9,0.4,30.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02113,2026-01-03 21:52:00,L51371,L,WARNING,36.7,3.2,74.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02114,2026-01-03 21:53:00,M19052,M,WATCH,71.9,1.9,33.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02115,2026-01-03 21:54:00,L51373,L,WATCH,72.7,1.9,32.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02116,2026-01-03 21:55:00,L51374,L,WATCH,73.9,2.2,30.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02117,2026-01-03 21:56:00,L51375,L,WATCH,72.6,1.5,32.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02118,2026-01-03 21:57:00,M19056,M,WATCH,65.3,0.7,40.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02119,2026-01-03 22:00:00,M19059,M,WATCH,71.3,2.5,33.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02120,2026-01-03 22:02:00,L51381,L,WARNING,42.6,2.9,67.5,TWF - Tool Wear Failure,Cumulative tool wear reached 203 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-02121,2026-01-03 22:03:00,L51382,L,WATCH,67.2,32.8,12.7,TWF - Tool Wear Failure,Cumulative tool wear reached 205 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-02122,2026-01-03 22:05:00,M19064,M,WATCH,73.9,13.9,30.7,TWF - Tool Wear Failure,Cumulative tool wear reached 210 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-02123,2026-01-03 22:06:00,L51385,L,WATCH,64.1,11.0,42.2,TWF - Tool Wear Failure,Cumulative tool wear reached 213 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-02124,2026-01-03 22:07:00,M19066,M,WATCH,55.3,7.3,52.6,TWF - Tool Wear Failure,Cumulative tool wear reached 215 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-02125,2026-01-03 22:08:00,M19067,M,CRITICAL,12.8,87.2,46.9,TWF - Tool Wear Failure,Cumulative tool wear reached 218 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-02126,2026-01-03 22:09:00,M19068,M,WATCH,59.6,0.3,47.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02127,2026-01-03 22:10:00,M19069,M,WATCH,56.7,3.1,50.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02128,2026-01-03 22:11:00,L51390,L,WATCH,66.1,0.3,39.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02129,2026-01-03 22:12:00,L51391,L,CRITICAL,0.4,99.6,59.9,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.60K (limit < 8.6K) combined with low fan/spindle speed (1314 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02130,2026-01-03 22:13:00,M19072,M,WARNING,34.3,6.3,77.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02131,2026-01-03 22:14:00,L51393,L,WATCH,72.5,0.3,32.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02132,2026-01-03 22:15:00,L51394,L,WATCH,72.1,0.4,32.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02133,2026-01-03 22:16:00,M19075,M,WARNING,30.6,0.2,81.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02134,2026-01-03 22:21:00,M19080,M,WARNING,40.1,4.2,70.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02135,2026-01-03 22:26:00,L51405,L,CRITICAL,0.4,99.6,30.9,HDF - Heat Dissipation Failure,Thermal differential between process and ambient is only 8.60K (limit < 8.6K) combined with low fan/spindle speed (1359 RPM). Heat is accumulating rapidly.,"Inspect radiator fins for debris, test coolant circulation pump, and check cooling fan motor.",HIGH (Address within 8-12 hours)
TICK-02136,2026-01-03 22:29:00,L51408,L,WARNING,32.5,0.3,79.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02137,2026-01-03 22:30:00,M19089,M,WATCH,74.6,3.3,29.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02138,2026-01-03 22:34:00,M19093,M,WATCH,63.5,0.2,43.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02139,2026-01-03 22:38:00,L51417,L,WATCH,74.9,0.6,29.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-02140,2026-01-03 22:41:00,L51420,L,WATCH,54.0,2.1,54.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
